"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","band_id","timeslice_name","sample_name","_date","period_id","unit_id","unit_name","interval_id","phase_id","phase_name","Generation (GWh)","Installed Capacity (MW)","Units Built","Units Retired","Capacity Built (MW)","Capacity Retired (MW)","Build Cost ($000)"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","282.67849999994","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","282.05112000003","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","284.28530000002","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","279.86685999998","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","280.56561000005","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","281.55738000001","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","279.95461000005","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","299.2988699999","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","297.84105","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","297.73341000001","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","296.58759000002","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","297.03284","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","298.00653999994","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","296.32550999994","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","298.33257999998","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","297.05376999993","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","298.90548999998","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","300.1585451264","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","299.76816999999","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","298.85804000001","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","298.59569999995","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","297.51878000003","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","298.85855999994","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","300.24942999995","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","289.67211000001","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","288.24881701596","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","283.26896000004","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","297.72431000003","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","6","Claresholm Solar","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","300.81051000003","130","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","36.64299199993","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","34.84785599997","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","34.92014399998","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","34.98896000011","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","33.7239359999","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","33.39777599998","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","34.55315200009","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","34.45595200006","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","36.85163199992","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","35.96347199999","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","36.64411199994","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","36.55841600007","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","36.38094400004","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","36.73305599999","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","36.84926404543","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","36.70620799996","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","36.56046399994","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","36.83848000004","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","36.89052800001","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","36.8311359998601","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","36.78252799998","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","36.75021470984","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","36.61769599992","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","36.64363200009","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","36.95388714688","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","36.43046864562","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","34.92863999993","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","36.1088159999","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","36.64299199997","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","7","Innisfail 214S DER Solar","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","37.02213959299","16","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","50.38411399999","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","47.83789999987","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","48.10194768483","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","48.04646000006","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","47.45100800001","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","46.43861199999","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","47.31487199995","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","47.41026400006","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","50.36275199999","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","49.5231718294401","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","50.38565400001","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","50.19174599994","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","50.09987400003","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","50.82622599996","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","50.58004599991","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","50.47103600002","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","50.27063800005","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","50.65290999997","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","50.44188600001","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","50.74373908899","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","50.65746400011","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","50.5145080001","22","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","97","PV_SUN","1","8","Vauxhall Solar DER","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","50.34933199998","22","0","0","0","0","0"
